Temperature,Humidity,WaterTemp
 27.3 , 97.7 , 26.31
 27.3 , 98.5 , 26.25
 27.0 , 99.9 , 26.31
 26.6 , 99.9 , 26.25
 26.9 , 99.9 , 26.25
 27.1 , 99.9 , 26.25
 26.8 , 99.9 , 26.25
 26.3 , 99.9 , 26.19
 25.9 , 99.9 , 26.19
 25.8 , 99.9 , 26.19
 25.6 , 99.9 , 26.13
 25.5 , 99.9 , 26.06
 25.3 , 99.9 , 26.06
 25.7 , 99.9 , 26.0
 25.8 , 99.9 , 26.0
 25.6 , 99.9 , 26.0
 25.9 , 99.9 , 26.0
 25.5 , 99.9 , 25.94
 25.5 , 99.9 , 26.0
 25.6 , 99.9 , 25.94
 25.5 , 99.9 , 25.88
 25.7 , 99.9 , 25.88
 25.7 , 99.9 , 25.88
 25.7 , 99.9 , 25.81
 25.6 , 99.9 , 25.81
 25.1 , 99.9 , 25.81
 25.3 , 99.9 , 25.75
 25.3 , 99.9 , 25.75
 25.2 , 99.9 , 25.69
 25.3 , 99.9 , 25.75
 25.3 , 99.9 , 25.69
 25.3 , 99.9 , 25.69
 25.3 , 99.9 , 25.69
 25.3 , 99.9 , 25.69
 25.2 , 99.9 , 25.63
 25.1 , 99.9 , 25.63
 25.1 , 99.9 , 25.63
 25.1 , 99.9 , 25.63
 25.0 , 99.9 , 25.63
 24.9 , 99.9 , 25.56
 24.9 , 99.9 , 25.56
 24.8 , 99.9 , 25.5
 24.8 , 99.9 , 25.56
 24.9 , 99.9 , 25.5
 24.9 , 99.9 , 25.44
 24.8 , 99.9 , 25.44
 24.9 , 99.9 , 25.44
 24.8 , 99.9 , 25.44
 24.8 , 99.9 , 25.44
 24.8 , 99.9 , 25.38
 24.7 , 99.9 , 25.38
 24.5 , 99.9 , 25.38
 24.6 , 99.9 , 25.38
 24.7 , 99.9 , 25.31
 24.7 , 99.9 , 25.31
 24.7 , 99.9 , 25.31
 24.7 , 99.9 , 25.25
 24.7 , 99.9 , 25.25
 24.7 , 99.9 , 25.25
 24.6 , 99.9 , 25.25
 24.5 , 99.9 , 25.19
 24.5 , 99.9 , 25.19
 24.4 , 99.9 , 25.19
 24.3 , 99.9 , 25.13
 24.4 , 99.9 , 25.13
 24.4 , 99.9 , 25.13
 24.5 , 99.9 , 25.06
 24.4 , 99.9 , 25.06
 24.3 , 99.9 , 25.06
 24.3 , 99.9 , 25.0
 24.2 , 99.9 , 25.0
 24.1 , 99.9 , 24.94
 24.0 , 99.9 , 25.0
 24.0 , 99.9 , 24.94
 23.9 , 99.9 , 24.94
 23.9 , 99.9 , 24.94
 23.7 , 99.9 , 24.88
 23.8 , 99.9 , 24.88
 23.8 , 99.9 , 24.88
 23.8 , 99.9 , 24.88
 23.7 , 99.9 , 24.81
 23.6 , 99.9 , 24.81
 23.6 , 99.9 , 24.81
 23.5 , 99.9 , 24.75
 23.5 , 99.9 , 24.75
 23.5 , 99.9 , 24.75
 23.5 , 99.9 , 24.75
 23.5 , 99.9 , 24.75
 23.4 , 99.9 , 24.69
 23.4 , 99.9 , 24.69
 23.5 , 99.9 , 24.69
 23.5 , 99.9 , 24.63
 23.5 , 99.9 , 24.63
 23.5 , 99.9 , 24.56
 23.3 , 99.9 , 24.56
 23.2 , 99.9 , 24.56
 23.3 , 99.9 , 24.56
 23.5 , 99.9 , 24.5
 23.5 , 99.9 , 24.5
 23.5 , 99.9 , 24.5
 23.4 , 99.9 , 24.5
 23.3 , 99.9 , 24.44
 23.2 , 99.9 , 24.44
 23.2 , 99.9 , 24.44
 23.3 , 99.9 , 24.44
 23.4 , 99.9 , 24.44
 23.3 , 99.9 , 24.31
 23.3 , 99.9 , 24.31
 23.3 , 99.9 , 24.38
 23.3 , 99.9 , 24.31
 23.5 , 99.9 , 24.31
 23.6 , 99.9 , 24.31
 23.6 , 99.9 , 24.31
 24.1 , 99.9 , 24.31
 24.2 , 99.9 , 24.25
 24.3 , 99.9 , 24.31
 24.0 , 99.9 , 24.25
 24.1 , 99.9 , 24.25
 24.1 , 99.9 , 24.25
 23.7 , 99.9 , 24.25
 23.6 , 99.9 , 24.25
 23.5 , 99.9 , 24.19
 23.4 , 99.9 , 24.25
 23.1 , 99.9 , 24.19
 22.9 , 99.9 , 24.19
 23.0 , 99.9 , 24.19
 23.1 , 99.9 , 24.19
 23.1 , 99.9 , 24.19
 23.1 , 99.9 , 24.13
 23.3 , 99.9 , 24.13
 23.3 , 99.9 , 24.13
 23.3 , 99.9 , 24.13
 23.5 , 99.9 , 24.13
 23.6 , 99.9 , 24.13
 23.1 , 99.9 , 24.06
 23.3 , 99.9 , 24.06
 23.3 , 99.9 , 24.06
 23.3 , 99.9 , 24.06
 23.1 , 99.9 , 24.06
 23.1 , 99.9 , 24.0
 23.3 , 99.9 , 24.0
 23.3 , 99.9 , 24.0
 23.5 , 99.9 , 24.0
 23.8 , 99.9 , 24.0
 23.9 , 99.9 , 23.94
 24.0 , 99.9 , 24.0
 24.1 , 99.9 , 24.0
 24.3 , 99.9 , 24.0
 24.3 , 99.9 , 23.94
 24.6 , 99.9 , 23.94
 25.0 , 99.9 , 24.0
 25.2 , 99.9 , 24.06
 25.7 , 99.9 , 24.06
 25.5 , 99.9 , 24.06
 25.5 , 99.9 , 24.06
 25.4 , 99.9 , 24.06
 25.5 , 99.9 , 24.06
 25.5 , 99.9 , 24.13
 26.6 , 99.9 , 24.13
 26.7 , 99.9 , 24.13
 26.9 , 99.9 , 24.19
 27.6 , 99.9 , 24.19
 27.6 , 99.9 , 24.25
 28.2 , 99.9 , 24.25
 28.2 , 99.9 , 24.25
 27.5 , 99.9 , 24.31
 28.3 , 99.9 , 24.31
 28.8 , 99.9 , 24.38
 29.8 , 92.3 , 24.38
 29.2 , 96.2 , 24.44
 29.0 , 92.5 , 24.44
 29.4 , 89.5 , 24.5
 29.1 , 82.6 , 24.5
 29.7 , 73.7 , 24.56
 29.0 , 77.3 , 24.56
 29.5 , 72.4 , 24.63
 29.3 , 76.3 , 24.63
 29.7 , 72.3 , 24.63
 29.2 , 74.7 , 24.69
 28.8 , 76.4 , 24.69
 29.6 , 75.1 , 24.69
 28.9 , 76.0 , 24.69
 30.5 , 66.9 , 24.75
 32.0 , 59.8 , 24.75
 32.4 , 58.1 , 24.88
 31.6 , 58.9 , 25.0
 32.7 , 55.9 , 25.0
 31.7 , 59.9 , 25.06
 32.4 , 56.7 , 25.13
 32.8 , 56.6 , 25.13
 31.6 , 58.9 , 25.19
 30.9 , 59.9 , 25.19
 31.0 , 59.2 , 25.25
 30.9 , 60.6 , 25.25
 31.1 , 61.8 , 25.31
 31.9 , 60.0 , 25.31
 32.4 , 59.5 , 25.38
 30.7 , 61.0 , 25.38
 31.3 , 62.2 , 25.44
 31.9 , 61.1 , 25.44
 31.3 , 65.0 , 25.5
 31.4 , 64.3 , 25.5
 30.3 , 71.2 , 25.56
 30.7 , 69.2 , 25.5
 30.1 , 71.2 , 25.56
 30.4 , 71.0 , 25.63
 29.8 , 68.4 , 25.63
 29.7 , 73.0 , 25.63
 29.5 , 74.5 , 25.63
 29.9 , 73.8 , 25.63
 30.1 , 70.1 , 25.69
 29.4 , 75.8 , 25.69
 29.8 , 76.1 , 25.69
 29.8 , 77.4 , 25.69
 29.4 , 79.9 , 25.69
 29.2 , 80.3 , 25.69
 29.7 , 81.1 , 25.75
 29.3 , 81.3 , 25.75
 28.5 , 88.3 , 25.75
 28.7 , 87.2 , 25.75
 28.2 , 86.3 , 25.75
 28.4 , 90.1 , 25.75
 28.3 , 91.7 , 25.75
 28.2 , 92.6 , 25.75
 28.2 , 92.4 , 25.75
 27.6 , 94.4 , 25.75
 27.5 , 94.6 , 25.75
 27.2 , 99.0 , 25.69
 27.3 , 99.7 , 25.63
 27.2 , 99.9 , 25.63
 27.0 , 99.9 , 25.63
 26.9 , 99.9 , 25.56
 26.7 , 99.9 , 25.63
 26.5 , 99.9 , 25.56
 26.7 , 99.9 , 25.56
 26.7 , 99.9 , 25.56
 26.6 , 99.9 , 25.56
 26.3 , 99.9 , 25.56
 26.3 , 99.9 , 25.5
 26.6 , 99.9 , 25.5
 26.7 , 99.9 , 25.5
 26.8 , 99.9 , 25.5
 26.7 , 99.9 , 25.5
 26.6 , 99.9 , 25.5
 26.5 , 99.9 , 25.5
 26.4 , 99.9 , 25.44
 26.4 , 99.9 , 25.5
 26.3 , 99.9 , 25.44
 26.3 , 99.9 , 25.44
 26.1 , 99.9 , 25.44
 26.1 , 99.9 , 25.38
 26.1 , 99.9 , 25.38
 26.1 , 99.9 , 25.31
 26.0 , 99.9 , 25.38
 25.7 , 99.9 , 25.31
 25.4 , 99.9 , 25.31
 25.5 , 99.9 , 25.25
 25.6 , 99.9 , 25.31
 25.5 , 99.9 , 25.25
 25.6 , 99.9 , 25.25
 25.5 , 99.9 , 25.25
 25.5 , 99.9 , 25.25
 25.5 , 99.9 , 25.25
 25.4 , 99.9 , 25.19
 25.3 , 99.9 , 25.19
 25.2 , 99.9 , 25.19
 25.3 , 99.9 , 25.19
 25.3 , 99.9 , 25.13
 25.3 , 99.9 , 25.13
 25.3 , 99.9 , 25.13
 25.2 , 99.9 , 25.06
 25.2 , 99.9 , 25.06
 25.2 , 99.9 , 25.06
 25.1 , 99.9 , 25.06
 24.9 , 99.9 , 25.06
 24.8 , 99.9 , 25.0
 24.7 , 99.9 , 25.0
 24.7 , 99.9 , 24.94
 24.7 , 99.9 , 24.94
 24.6 , 99.9 , 24.94
 24.6 , 99.9 , 24.94
 24.6 , 99.9 , 24.94
 24.6 , 99.9 , 24.88
 24.6 , 99.9 , 24.88
 24.6 , 99.9 , 24.81
 24.6 , 99.9 , 24.88
 24.6 , 99.9 , 24.81
 24.6 , 99.9 , 24.88
 24.6 , 99.9 , 24.88
 24.6 , 99.9 , 24.75
 24.5 , 99.9 , 24.81
 24.5 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.5 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.3 , 99.9 , 24.69
 24.2 , 99.9 , 24.75
 24.3 , 99.9 , 24.69
 24.4 , 99.9 , 24.69
 24.4 , 99.9 , 24.69
 24.4 , 99.9 , 24.63
 24.4 , 99.9 , 24.69
 24.2 , 99.9 , 24.63
 24.2 , 99.9 , 24.63
 24.3 , 99.9 , 24.56
 24.4 , 99.9 , 24.63
 24.4 , 99.9 , 24.56
 24.4 , 99.9 , 24.56
 24.3 , 99.9 , 24.56
 24.3 , 99.9 , 24.56
 24.4 , 99.9 , 24.56
 24.5 , 99.9 , 24.5
 24.4 , 99.9 , 24.5
 24.4 , 99.9 , 24.5
 24.3 , 99.9 , 24.5
 24.3 , 99.9 , 24.44
 24.2 , 99.9 , 24.44
 24.1 , 99.9 , 24.5
 24.0 , 99.9 , 24.44
 24.0 , 99.9 , 24.38
 24.1 , 99.9 , 24.38
 23.8 , 99.9 , 24.38
 23.9 , 99.9 , 24.38
 24.1 , 99.9 , 24.31
 24.1 , 99.9 , 24.38
 24.1 , 99.9 , 24.31
 24.0 , 99.9 , 24.38
 24.0 , 99.9 , 24.38
 24.0 , 99.9 , 24.31
 24.0 , 99.9 , 24.31
 23.6 , 99.9 , 24.31
 23.2 , 99.9 , 24.25
 23.2 , 99.9 , 24.25
 23.5 , 99.9 , 24.19
 23.0 , 99.9 , 24.25
 22.9 , 99.9 , 24.19
 23.0 , 99.9 , 24.19
 22.9 , 99.9 , 24.19
 22.9 , 99.9 , 24.13
 22.7 , 99.9 , 24.13
 23.1 , 99.9 , 24.13
 23.4 , 99.9 , 24.13
 23.5 , 99.9 , 24.06
 23.3 , 99.9 , 24.06
 23.4 , 99.9 , 24.06
 23.7 , 99.9 , 24.13
 23.9 , 99.9 , 24.0
 23.9 , 99.9 , 24.0
 24.0 , 99.9 , 24.06
 24.0 , 99.9 , 24.06
 23.6 , 99.9 , 24.0
 23.4 , 99.9 , 24.0
 23.3 , 99.9 , 24.0
 23.4 , 99.9 , 24.0
 23.6 , 99.9 , 24.0
 24.0 , 99.9 , 24.0
 24.4 , 99.9 , 23.94
 24.7 , 99.9 , 24.0
 24.6 , 99.9 , 24.0
 24.4 , 99.9 , 24.0
 24.6 , 99.9 , 24.06
 24.8 , 99.9 , 23.94
 25.2 , 99.9 , 24.0
 25.6 , 99.9 , 24.0
 25.3 , 99.9 , 24.06
 24.8 , 99.9 , 24.06
 24.8 , 99.9 , 24.06
 24.6 , 99.9 , 24.0
 24.8 , 99.9 , 24.0
 25.0 , 99.9 , 24.0
 24.9 , 99.9 , 24.0
 25.1 , 99.9 , 24.06
 25.3 , 99.9 , 24.0
 25.6 , 99.9 , 24.06
 25.5 , 99.9 , 24.06
 27.0 , 99.9 , 24.06
 28.1 , 99.9 , 24.13
 28.8 , 99.9 , 24.13
 27.8 , 99.9 , 24.19
 27.6 , 99.9 , 24.25
 27.6 , 99.9 , 24.25
 27.7 , 99.9 , 24.25
 27.5 , 99.9 , 24.31
 27.3 , 99.9 , 24.31
 26.8 , 99.9 , 24.31
 26.4 , 99.9 , 24.31
 26.2 , 99.9 , 24.31
 26.3 , 99.9 , 24.31
 26.5 , 99.9 , 24.31
 26.7 , 99.9 , 24.38
 26.2 , 99.9 , 24.38
 25.7 , 99.9 , 24.38
 25.5 , 99.9 , 24.44
 23.1 , 99.9 , 23.25
 23.0 , 99.9 , 23.25
 22.5 , 99.9 , 23.19
 22.9 , 99.9 , 23.19
 22.3 , 99.9 , 23.13
 22.2 , 99.9 , 23.13
 22.2 , 99.9 , 23.06
 22.3 , 99.9 , 23.06
 22.7 , 99.9 , 23.13
 22.4 , 99.9 , 23.06
 22.4 , 99.9 , 23.06
 22.5 , 99.9 , 23.06
 22.5 , 99.9 , 23.06
 22.7 , 99.9 , 23.06
 22.9 , 99.9 , 23.0
 22.7 , 99.9 , 23.06
 22.9 , 99.9 , 23.06
 22.8 , 99.9 , 23.06
 22.9 , 99.9 , 23.06
 23.0 , 99.9 , 23.06
 22.9 , 99.9 , 23.0
 22.9 , 99.9 , 23.0
 22.9 , 99.9 , 23.06
 22.7 , 99.9 , 23.06
 22.4 , 99.9 , 23.0
 22.6 , 99.9 , 23.0
 22.5 , 99.9 , 23.0
 22.6 , 99.9 , 23.0
 22.7 , 99.9 , 23.0
 22.7 , 99.9 , 22.94
 22.6 , 99.9 , 23.0
 22.7 , 99.9 , 22.94
 22.7 , 99.9 , 23.0
 22.7 , 99.9 , 22.94
 22.6 , 99.9 , 22.94
 22.4 , 99.9 , 22.94
 22.3 , 99.9 , 22.94
 22.1 , 99.9 , 22.94
 22.6 , 99.9 , 22.94
 22.6 , 99.9 , 22.88
 22.7 , 99.9 , 22.88
 22.7 , 99.9 , 22.88
 22.5 , 99.9 , 22.88
 22.5 , 99.9 , 22.88
 22.5 , 99.9 , 22.88
 22.4 , 99.9 , 22.88
 22.8 , 99.9 , 22.88
 22.8 , 99.9 , 22.88
 22.7 , 99.9 , 22.88
 22.7 , 99.9 , 22.88
 22.8 , 99.9 , 22.88
 22.6 , 99.9 , 22.88
 22.5 , 99.9 , 22.88
 22.3 , 99.9 , 22.81
 22.4 , 99.9 , 22.81
 22.6 , 99.9 , 22.81
 22.8 , 99.9 , 22.81
 22.7 , 99.9 , 22.81
 22.8 , 99.9 , 22.81
 22.9 , 99.9 , 22.81
 23.1 , 99.9 , 22.81
 23.2 , 99.9 , 22.81
 23.0 , 99.9 , 22.81
 23.0 , 99.9 , 22.81
 23.0 , 99.9 , 22.75
 23.1 , 99.9 , 22.81
 23.1 , 99.9 , 22.75
 23.1 , 99.9 , 22.75
 23.0 , 99.9 , 22.75
 23.1 , 99.9 , 22.75
 23.1 , 99.9 , 22.75
 23.2 , 99.9 , 22.75
 23.3 , 99.9 , 22.75
 23.3 , 99.9 , 22.75
 24.7 , 99.9 , 21.75
 27.7 , 98.4 , 22.88
 28.2 , 99.9 , 22.88
 28.2 , 96.9 , 22.94
 28.5 , 98.0 , 23.0
 28.4 , 97.0 , 23.0
 28.6 , 94.1 , 23.06
 28.9 , 97.1 , 23.13
 28.9 , 94.5 , 23.13
 29.0 , 91.7 , 23.19
 29.4 , 90.0 , 23.19
 29.0 , 89.1 , 23.19
 28.8 , 91.3 , 23.25
 28.4 , 90.9 , 23.25
 28.4 , 92.2 , 23.25
 27.9 , 92.3 , 23.31
 27.8 , 93.5 , 23.31
 28.0 , 93.2 , 23.31
 28.4 , 92.9 , 23.38
 28.0 , 93.2 , 23.38
 28.1 , 93.1 , 23.38
 28.1 , 93.4 , 23.38
 29.8 , 88.1 , 23.44
 31.1 , 78.8 , 23.5
 31.6 , 74.5 , 23.63
 31.9 , 85.8 , 23.88
 31.9 , 78.9 , 23.88
 32.2 , 74.2 , 23.94
 31.5 , 74.6 , 24.0
 31.9 , 77.3 , 24.06
 32.2 , 80.1 , 24.13
 32.4 , 69.3 , 24.19
 32.3 , 72.6 , 24.25
 32.2 , 71.8 , 24.25
 32.7 , 67.7 , 24.38
 32.4 , 66.8 , 24.44
 31.6 , 73.1 , 24.44
 32.1 , 73.4 , 24.56
 31.7 , 70.6 , 24.56
 32.5 , 68.1 , 24.63
 33.4 , 66.4 , 24.69
 33.2 , 62.4 , 24.75
 33.7 , 63.2 , 24.81
 31.6 , 74.9 , 24.81
 32.7 , 66.8 , 24.94
 32.8 , 67.4 , 25.0
 32.1 , 66.1 , 25.0
 31.4 , 70.6 , 25.0
 32.5 , 69.1 , 25.06
 33.6 , 66.2 , 25.13
 32.7 , 68.2 , 25.13
 33.2 , 69.1 , 25.19
 32.6 , 68.3 , 25.25
 32.1 , 69.2 , 25.25
 31.6 , 75.4 , 25.25
 31.6 , 72.9 , 25.31
 30.3 , 78.6 , 25.31
 30.6 , 79.5 , 25.38
 32.1 , 72.1 , 25.38
 32.6 , 68.3 , 25.38
 32.4 , 68.7 , 25.38
 32.8 , 65.9 , 25.5
 33.0 , 64.7 , 25.5
 33.3 , 63.3 , 25.5
 33.3 , 62.2 , 25.56
 33.8 , 62.2 , 25.56
 33.1 , 64.4 , 25.63
 33.1 , 63.7 , 25.63
 33.4 , 61.5 , 25.69
 33.8 , 60.7 , 25.75
 33.7 , 59.8 , 25.75
 33.6 , 59.1 , 25.81
 33.7 , 59.4 , 25.81
 33.5 , 58.3 , 25.88
 32.9 , 61.5 , 25.88
 33.5 , 60.4 , 25.94
 33.0 , 62.1 , 25.94
 32.9 , 62.2 , 25.94
 32.3 , 63.2 , 25.94
 31.8 , 65.5 , 26.0
 32.7 , 62.4 , 26.0
 31.7 , 67.6 , 26.06
 31.4 , 70.8 , 26.06
 32.1 , 69.5 , 26.0
 32.1 , 67.5 , 26.0
 30.9 , 73.4 , 26.06
 30.3 , 75.0 , 26.06
 30.0 , 79.4 , 26.06
 30.0 , 80.4 , 26.06
 29.4 , 80.0 , 26.06
 29.6 , 83.7 , 26.06
 29.3 , 85.8 , 26.06
 29.5 , 85.2 , 26.06
 29.5 , 86.1 , 26.06
 29.7 , 83.3 , 26.06
 29.6 , 83.4 , 26.06
 29.7 , 83.6 , 26.06
 29.4 , 84.6 , 26.06
 29.5 , 86.9 , 26.06
 28.9 , 88.7 , 26.0
 29.0 , 87.5 , 26.0
 29.0 , 87.5 , 26.06
 28.9 , 87.3 , 26.0
 29.0 , 88.3 , 26.0
 28.9 , 89.0 , 26.0
 28.6 , 90.0 , 26.0
 28.7 , 91.4 , 26.0
 28.4 , 93.0 , 25.94
 28.2 , 94.1 , 26.0
 27.8 , 95.7 , 26.0
 27.7 , 96.1 , 25.94
 27.5 , 97.9 , 25.94
 27.4 , 99.2 , 25.88
 27.4 , 99.2 , 25.88
 27.2 , 99.9 , 25.88
 27.0 , 99.9 , 25.81
 26.8 , 99.9 , 25.81
 26.4 , 99.9 , 25.81
 26.4 , 99.9 , 25.81
 26.3 , 99.9 , 25.81
 26.3 , 99.9 , 25.75
 26.1 , 99.9 , 25.75
 25.9 , 99.9 , 25.69
 25.6 , 99.9 , 25.69
 25.2 , 99.9 , 25.63
 25.4 , 99.9 , 25.63
 25.5 , 99.9 , 25.63
 25.5 , 99.9 , 25.63
 25.6 , 99.9 , 25.56
 25.5 , 99.9 , 25.56
 25.4 , 99.9 , 25.56
 25.4 , 99.9 , 25.56
 25.5 , 99.9 , 25.5
 25.5 , 99.9 , 25.5
 25.5 , 99.9 , 25.5
 25.5 , 99.9 , 25.44
 25.5 , 99.9 , 25.44
 25.4 , 99.9 , 25.44
 25.3 , 99.9 , 25.38
 25.1 , 99.9 , 25.38
 25.3 , 99.9 , 25.38
 25.2 , 99.9 , 25.38
 25.2 , 99.9 , 25.31
 25.1 , 99.9 , 25.31
 25.0 , 99.9 , 25.31
 25.0 , 99.9 , 25.25
 25.0 , 99.9 , 25.31
 25.1 , 99.9 , 25.25
 25.0 , 99.9 , 25.25
 25.0 , 99.9 , 25.25
 25.0 , 99.9 , 25.19
 25.0 , 99.9 , 25.19
 24.9 , 99.9 , 25.19
 24.9 , 99.9 , 25.13
 24.9 , 99.9 , 25.13
 24.8 , 99.9 , 25.13
 24.9 , 99.9 , 25.13
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.06
 24.7 , 99.9 , 25.0
 24.8 , 99.9 , 25.0
 24.7 , 99.9 , 25.0
 24.6 , 99.9 , 25.0
 24.6 , 99.9 , 25.0
 24.7 , 99.9 , 24.94
 24.6 , 99.9 , 24.94
 24.5 , 99.9 , 24.94
 24.5 , 99.9 , 24.94
 24.6 , 99.9 , 24.88
 24.5 , 99.9 , 24.88
 24.4 , 99.9 , 24.88
 24.5 , 99.9 , 24.81
 24.4 , 99.9 , 24.88
 24.5 , 99.9 , 24.88
 24.4 , 99.9 , 24.88
 24.3 , 99.9 , 24.81
 24.3 , 99.9 , 24.81
 24.4 , 99.9 , 24.75
 24.3 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.4 , 99.9 , 24.75
 24.4 , 99.9 , 24.69
 24.2 , 99.9 , 24.63
 24.1 , 99.9 , 24.63
 24.2 , 99.9 , 24.69
 24.3 , 99.9 , 24.63
 24.1 , 99.9 , 24.63
 24.3 , 99.9 , 24.63
 24.2 , 99.9 , 24.56
 24.3 , 99.9 , 24.56
 24.2 , 99.9 , 24.56
 24.1 , 99.9 , 24.56
 24.1 , 99.9 , 24.56
 24.1 , 99.9 , 24.5
 24.0 , 99.9 , 24.5
 24.1 , 99.9 , 24.44
 24.1 , 99.9 , 24.5
 24.1 , 99.9 , 24.44
 24.1 , 99.9 , 24.44
 24.0 , 99.9 , 24.44
 23.9 , 99.9 , 24.44
 23.9 , 99.9 , 24.44
 24.0 , 99.9 , 24.38
 23.9 , 99.9 , 24.38
 23.7 , 99.9 , 24.38
 23.7 , 99.9 , 24.31
 23.8 , 99.9 , 24.38
 23.7 , 99.9 , 24.38
 23.7 , 99.9 , 24.38
 23.6 , 99.9 , 24.31
 23.5 , 99.9 , 24.31
 23.5 , 99.9 , 24.31
 23.6 , 99.9 , 24.31
 23.6 , 99.9 , 24.25
 23.7 , 99.9 , 24.25
 23.7 , 99.9 , 24.19
 23.6 , 99.9 , 24.25
 23.5 , 99.9 , 24.25
 23.4 , 99.9 , 24.19
 23.4 , 99.9 , 24.19
 23.4 , 99.9 , 24.13
 23.4 , 99.9 , 24.13
 23.4 , 99.9 , 24.13
 23.6 , 99.9 , 24.13
 23.7 , 99.9 , 24.13
 23.9 , 99.9 , 24.13
 24.0 , 99.9 , 24.13
 24.2 , 99.9 , 24.13
 25.9 , 99.9 , 24.13
 27.6 , 99.9 , 24.13
 28.9 , 99.9 , 24.19
 29.2 , 98.4 , 24.19
 29.1 , 98.8 , 24.19
 28.0 , 99.9 , 24.19
 26.6 , 99.9 , 24.25
 26.4 , 99.9 , 24.19
 26.2 , 99.9 , 24.19
 26.0 , 99.9 , 24.25
 26.6 , 99.9 , 24.25
 28.3 , 99.9 , 24.25
 27.8 , 99.9 , 24.25
 28.0 , 99.9 , 24.25
 27.2 , 99.9 , 24.25
 29.2 , 99.9 , 24.25
 32.2 , 89.3 , 24.31
 30.5 , 90.0 , 24.31
 28.4 , 97.0 , 24.31
 30.0 , 98.5 , 24.38
 31.3 , 88.7 , 24.38
 30.2 , 87.7 , 24.44
 29.5 , 94.2 , 24.44
 31.7 , 87.6 , 24.5
 31.9 , 83.1 , 24.5
 31.8 , 79.7 , 24.56
 31.3 , 80.2 , 24.56
 30.0 , 87.1 , 24.63
 29.6 , 89.2 , 24.63
 30.5 , 87.5 , 24.69
 30.6 , 84.7 , 24.69
 31.2 , 79.8 , 24.75
 32.1 , 73.7 , 24.81
 32.0 , 74.2 , 24.81
 33.3 , 69.3 , 24.88
 33.9 , 65.4 , 24.94
 34.0 , 63.0 , 25.0
 34.0 , 65.7 , 25.06
 32.9 , 67.3 , 25.13
 32.6 , 69.7 , 25.13
 31.4 , 73.7 , 25.19
 31.3 , 76.5 , 25.25
 32.4 , 68.2 , 25.31
 31.4 , 73.6 , 25.31
 31.1 , 77.4 , 25.38
 29.9 , 80.5 , 25.31
 30.1 , 83.6 , 25.38
 30.7 , 81.7 , 25.44
 30.8 , 79.7 , 25.38
 30.7 , 80.4 , 25.44
 31.2 , 75.3 , 25.44
 31.3 , 76.3 , 25.44
 32.4 , 70.3 , 25.5
 33.1 , 63.3 , 25.56
 33.6 , 61.6 , 25.63
 33.7 , 63.4 , 25.69
 34.0 , 65.5 , 25.75
 29.6 , 73.7 , 24.25
 29.2 , 76.8 , 24.31
 30.0 , 71.8 , 24.31
 29.7 , 69.4 , 24.38
 30.3 , 67.3 , 24.38
 30.1 , 70.6 , 24.44
 29.7 , 69.9 , 24.44
 29.5 , 70.2 , 24.44
 30.3 , 68.0 , 24.44
 30.1 , 66.2 , 24.5
 32.0 , 60.5 , 24.56
 32.5 , 55.4 , 24.69
 32.3 , 54.9 , 24.69
 31.6 , 56.2 , 24.69
 32.6 , 51.9 , 24.81
 32.9 , 52.1 , 24.88
 33.1 , 50.8 , 24.88
 32.7 , 52.2 , 24.94
 32.9 , 52.7 , 25.06
 33.1 , 52.8 , 25.13
 31.9 , 53.9 , 25.19
 31.4 , 58.4 , 25.19
 28.0 , 87.1 , 26.25
 28.1 , 85.5 , 26.25
 28.1 , 86.1 , 26.19
 28.0 , 87.0 , 26.19
 28.1 , 83.8 , 26.13
 28.2 , 83.6 , 26.13
 28.0 , 85.3 , 26.13
 27.9 , 86.8 , 26.06
 28.0 , 86.4 , 26.06
 27.8 , 88.7 , 26.06
 27.8 , 89.6 , 26.0
 27.6 , 90.8 , 26.0
 27.4 , 92.2 , 26.0
 27.5 , 91.5 , 26.0
 27.4 , 91.6 , 25.94
 27.4 , 91.9 , 25.94
 27.4 , 92.2 , 25.94
 27.3 , 93.4 , 25.94
 27.2 , 94.4 , 25.94
 27.0 , 95.1 , 25.88
 26.8 , 96.2 , 25.88
 26.7 , 96.9 , 25.88
 26.6 , 97.4 , 25.81
 26.6 , 97.5 , 25.81
 26.5 , 97.7 , 25.81
 26.4 , 99.5 , 25.75
 26.4 , 99.1 , 25.75
 26.4 , 98.9 , 25.75
 26.1 , 99.9 , 25.69
 26.0 , 99.9 , 25.75
 25.8 , 99.9 , 25.69
 25.9 , 99.9 , 25.69
 25.9 , 99.9 , 25.69
 25.8 , 99.9 , 25.63
 25.6 , 99.9 , 25.63
 25.5 , 99.9 , 25.56
 25.6 , 99.9 , 25.56
 25.7 , 99.9 , 25.56
 25.4 , 99.9 , 25.56
 25.3 , 99.9 , 25.5
 25.4 , 99.9 , 25.5
 25.2 , 99.9 , 25.5
 25.4 , 99.9 , 25.5
 25.3 , 99.9 , 25.44
